Video,Frame no.,Date of video,Colony,Date of analysis,Treatment,Year,Observer doing the analysis,Length in pixels of Zone2,Length in pixels of Zone1,End of bridge,Ant choice,Ant fed on the feeder,Angle measurement 1,Angle measurement 2,Angle measurement 3,Reason for NA (Angle measurement),Gaster touching the paper,Comments
DSC_9503,5033,11/11/2025,C1F25,11/14/2025,Control,2025,Chinmay,508.10,785.25,Right,Correct,Yes,NA,NA,NA,Ant gaster not clearly visible,NA,
DSC_9503,5036,11/11/2025,C1F25,11/14/2025,Control,2025,Chinmay,508.10,785.25,Right,Correct,Yes,51.234,51.647,50.601,,NA,
DSC_9503,5039,11/11/2025,C1F25,11/14/2025,Control,2025,Chinmay,508.10,785.25,Right,Correct,Yes,48.886,48.352,49.19,,NA,
DSC_9503,5042,11/11/2025,C1F25,11/14/2025,Control,2025,Chinmay,508.10,785.25,Right,Correct,Yes,NA,NA,NA,Ant not completely sideways,Yes,
DSC_9503,5045,11/11/2025,C1F25,11/14/2025,Control,2025,Chinmay,508.10,785.25,Right,Correct,Yes,NA,NA,NA,Ant not completely sideways,Yes,
DSC_9503,5048,11/11/2025,C1F25,11/14/2025,Control,2025,Chinmay,508.10,785.25,Right,Correct,Yes,51.563,50.05,51.946,,NA,
DSC_9503,5051,11/11/2025,C1F25,11/14/2025,Control,2025,Chinmay,508.10,785.25,Right,Correct,Yes,46.284,47.643,47.703,,Yes,
DSC_9503,5054,11/11/2025,C1F25,11/14/2025,Control,2025,Chinmay,508.10,785.25,Right,Correct,Yes,NA,NA,NA,Ant too blurry,NA,
DSC_9503,5057,11/11/2025,C1F25,11/14/2025,Control,2025,Chinmay,508.10,785.25,Right,Correct,Yes,49.139,49.937,49.899,,NA,
DSC_9503,5060,11/11/2025,C1F25,11/14/2025,Control,2025,Chinmay,508.10,785.25,Right,Correct,Yes,51.933,51.397,51.569,,NA,
DSC_9503,5063,11/11/2025,C1F25,11/14/2025,Control,2025,Chinmay,508.10,785.25,Right,Correct,Yes,NA,NA,NA,Ant not completely sideways,Yes,
DSC_9503,5066,11/11/2025,C1F25,11/14/2025,Control,2025,Chinmay,508.10,785.25,Right,Correct,Yes,NA,NA,NA,Ant not completely sideways,Yes,
DSC_9503,5069,11/11/2025,C1F25,11/14/2025,Control,2025,Chinmay,508.10,785.25,Right,Correct,Yes,NA,NA,NA,Ant not completely sideways,Yes,
DSC_9503,5072,11/11/2025,C1F25,11/14/2025,Control,2025,Chinmay,508.10,785.25,Right,Correct,Yes,NA,NA,NA,Ant not completely sideways,Yes,
DSC_9503,5075,11/11/2025,C1F25,11/14/2025,Control,2025,Chinmay,508.10,785.25,Right,Correct,Yes,NA,NA,NA,Ant too blurry,NA,
DSC_9503,5078,11/11/2025,C1F25,11/14/2025,Control,2025,Chinmay,508.10,785.25,Right,Correct,Yes,NA,NA,NA,Ant gaster not clearly visible,NA,
DSC_9503,5081,11/11/2025,C1F25,11/14/2025,Control,2025,Chinmay,508.10,785.25,Right,Correct,Yes,48.834,48.593,48.366,,Yes,
DSC_9503,5084,11/11/2025,C1F25,11/14/2025,Control,2025,Chinmay,508.10,785.25,Right,Correct,Yes,49.734,49.268,49.103,,NA,
DSC_9503,5087,11/11/2025,C1F25,11/14/2025,Control,2025,Chinmay,508.10,785.25,Right,Correct,Yes,NA,NA,NA,Ant gaster not clearly visible,NA,
DSC_9503,5090,11/11/2025,C1F25,11/14/2025,Control,2025,Chinmay,508.10,785.25,Right,Correct,Yes,48.898,49.844,48.584,,NA,
DSC_9503,5093,11/11/2025,C1F25,11/14/2025,Control,2025,Chinmay,508.10,785.25,Right,Correct,Yes,NA,NA,NA,Ant not completely sideways,NA,
DSC_9503,5096,11/11/2025,C1F25,11/14/2025,Control,2025,Chinmay,508.10,785.25,Right,Correct,Yes,NA,NA,NA,Ant not completely sideways,NA,
DSC_9503,5099,11/11/2025,C1F25,11/14/2025,Control,2025,Chinmay,508.10,785.25,Right,Correct,Yes,50.034,50.619,50.863,,NA,
DSC_9503,5102,11/11/2025,C1F25,11/14/2025,Control,2025,Chinmay,508.10,785.25,Right,Correct,Yes,NA,NA,NA,Ant not completely sideways,NA,
DSC_9503,5105,11/11/2025,C1F25,11/14/2025,Control,2025,Chinmay,508.10,785.25,Right,Correct,Yes,NA,NA,NA,Ant gaster not clearly visible,NA,
DSC_9503,5108,11/11/2025,C1F25,11/14/2025,Control,2025,Chinmay,508.10,785.25,Right,Correct,Yes,48.666,48.029,48.787,,Yes,
DSC_9503,5111,11/11/2025,C1F25,11/14/2025,Control,2025,Chinmay,508.10,785.25,Right,Correct,Yes,49.056,49.372,48.817,,NA,
DSC_9503,5114,11/11/2025,C1F25,11/14/2025,Control,2025,Chinmay,508.10,785.25,Right,Correct,Yes,52.399,52.125,52.651,,NA,
DSC_9503,5117,11/11/2025,C1F25,11/14/2025,Control,2025,Chinmay,508.10,785.25,Right,Correct,Yes,51.667,51.824,51.015,,NA,
DSC_9503,5120,11/11/2025,C1F25,11/14/2025,Control,2025,Chinmay,508.10,785.25,Right,Correct,Yes,49.185,49.835,50.252,,NA,
DSC_9503,5123,11/11/2025,C1F25,11/14/2025,Control,2025,Chinmay,508.10,785.25,Right,Correct,Yes,48.04,48.828,48.516,,Yes,
DSC_9503,5126,11/11/2025,C1F25,11/14/2025,Control,2025,Chinmay,508.10,785.25,Right,Correct,Yes,52.879,51.52,51.009,,NA,
DSC_9503,5129,11/11/2025,C1F25,11/14/2025,Control,2025,Chinmay,508.10,785.25,Right,Correct,Yes,51.677,50.003,51.601,,NA,
DSC_9503,5132,11/11/2025,C1F25,11/14/2025,Control,2025,Chinmay,508.10,785.25,Right,Correct,Yes,46.685,46.93,46.987,,Yes,
DSC_9503,5135,11/11/2025,C1F25,11/14/2025,Control,2025,Chinmay,508.10,785.25,Right,Correct,Yes,47.084,47.086,46.79,,Yes,
DSC_9503,5138,11/11/2025,C1F25,11/14/2025,Control,2025,Chinmay,508.10,785.25,Right,Correct,Yes,51.235,50.48,51.52,,NA,
DSC_9505,6314,11/11/2025,C1F25,11/15/2025,Control,2025,Chinmay,506.04,782.07,Right,Correct,Yes,50.755,51.881,50.906,,NA,
DSC_9505,6317,11/11/2025,C1F25,11/15/2025,Control,2025,Chinmay,506.04,782.07,Right,Correct,Yes,50.472,51.567,50.749,,NA,
DSC_9505,6320,11/11/2025,C1F25,11/15/2025,Control,2025,Chinmay,506.04,782.07,Right,Correct,Yes,48.764,50.425,50.964,,NA,
DSC_9505,6323,11/11/2025,C1F25,11/15/2025,Control,2025,Chinmay,506.04,782.07,Right,Correct,Yes,49.557,49.194,50.771,,NA,
DSC_9505,6326,11/11/2025,C1F25,11/15/2025,Control,2025,Chinmay,506.04,782.07,Right,Correct,Yes,48.929,49.841,48.826,,NA,
DSC_9505,6329,11/11/2025,C1F25,11/15/2025,Control,2025,Chinmay,506.04,782.07,Right,Correct,Yes,49.268,48.377,48.053,,NA,
DSC_9505,6332,11/11/2025,C1F25,11/15/2025,Control,2025,Chinmay,506.04,782.07,Right,Correct,Yes,52.235,51.521,51.539,,NA,
DSC_9505,6335,11/11/2025,C1F25,11/15/2025,Control,2025,Chinmay,506.04,782.07,Right,Correct,Yes,50.688,49.937,50.793,,NA,
DSC_9505,6338,11/11/2025,C1F25,11/15/2025,Control,2025,Chinmay,506.04,782.07,Right,Correct,Yes,NA,NA,NA,Ant too blurry,NA,
DSC_9505,6341,11/11/2025,C1F25,11/15/2025,Control,2025,Chinmay,506.04,782.07,Right,Correct,Yes,49.841,49.473,48.535,,Yes,
DSC_9505,6344,11/11/2025,C1F25,11/15/2025,Control,2025,Chinmay,506.04,782.07,Right,Correct,Yes,49.483,49.597,49.005,,NA,
DSC_9505,6347,11/11/2025,C1F25,11/15/2025,Control,2025,Chinmay,506.04,782.07,Right,Correct,Yes,48.715,49.216,49.939,,NA,
DSC_9505,6350,11/11/2025,C1F25,11/15/2025,Control,2025,Chinmay,506.04,782.07,Right,Correct,Yes,49.781,49.629,50.791,,NA,
DSC_9505,6353,11/11/2025,C1F25,11/15/2025,Control,2025,Chinmay,506.04,782.07,Right,Correct,Yes,48.366,49.899,48.986,,Yes,
DSC_9505,6356,11/11/2025,C1F25,11/15/2025,Control,2025,Chinmay,506.04,782.07,Right,Correct,Yes,NA,NA,NA,Ant too blurry,NA,
DSC_9505,6359,11/11/2025,C1F25,11/15/2025,Control,2025,Chinmay,506.04,782.07,Right,Correct,Yes,47.09,47.319,47.174,,Yes,
DSC_9505,6362,11/11/2025,C1F25,11/15/2025,Control,2025,Chinmay,506.04,782.07,Right,Correct,Yes,41.797,42.353,41.796,,Yes,
DSC_9505,6365,11/11/2025,C1F25,11/15/2025,Control,2025,Chinmay,506.04,782.07,Right,Correct,Yes,44.618,43.831,43.174,,Yes,
DSC_9505,6368,11/11/2025,C1F25,11/15/2025,Control,2025,Chinmay,506.04,782.07,Right,Correct,Yes,46.757,45.81,46.583,,Yes,
DSC_9505,6371,11/11/2025,C1F25,11/15/2025,Control,2025,Chinmay,506.04,782.07,Right,Correct,Yes,NA,NA,NA,Ant on the side of the setup,NA,
DSC_9505,6374,11/11/2025,C1F25,11/15/2025,Control,2025,Chinmay,506.04,782.07,Right,Correct,Yes,NA,NA,NA,Ant on the side of the setup,NA,
DSC_9505,6377,11/11/2025,C1F25,11/15/2025,Control,2025,Chinmay,506.04,782.07,Right,Correct,Yes,NA,NA,NA,Ant on the side of the setup,NA,
DSC_9505,6380,11/11/2025,C1F25,11/15/2025,Control,2025,Chinmay,506.04,782.07,Right,Correct,Yes,NA,NA,NA,Ant on the side of the setup,NA,
DSC_9505,6383,11/11/2025,C1F25,11/15/2025,Control,2025,Chinmay,506.04,782.07,Right,Correct,Yes,NA,NA,NA,Ant on the side of the setup,NA,
DSC_9505,6386,11/11/2025,C1F25,11/15/2025,Control,2025,Chinmay,506.04,782.07,Right,Correct,Yes,NA,NA,NA,Ant on the side of the setup,NA,
DSC_9505,6389,11/11/2025,C1F25,11/15/2025,Control,2025,Chinmay,506.04,782.07,Right,Correct,Yes,NA,NA,NA,Ant on the side of the setup,NA,
DSC_9505,6392,11/11/2025,C1F25,11/15/2025,Control,2025,Chinmay,506.04,782.07,Right,Correct,Yes,NA,NA,NA,Ant on the side of the setup,NA,
DSC_9505,6395,11/11/2025,C1F25,11/15/2025,Control,2025,Chinmay,506.04,782.07,Right,Correct,Yes,NA,NA,NA,Ant on the side of the setup,NA,
DSC_9505,6398,11/11/2025,C1F25,11/15/2025,Control,2025,Chinmay,506.04,782.07,Right,Correct,Yes,NA,NA,NA,Ant on the side of the setup,NA,
DSC_9505,6401,11/11/2025,C1F25,11/15/2025,Control,2025,Chinmay,506.04,782.07,Right,Correct,Yes,NA,NA,NA,Ant on the side of the setup,NA,
DSC_9505,6404,11/11/2025,C1F25,11/15/2025,Control,2025,Chinmay,506.04,782.07,Right,Correct,Yes,NA,NA,NA,Ant on the side of the setup,NA,
DSC_9505,6407,11/11/2025,C1F25,11/15/2025,Control,2025,Chinmay,506.04,782.07,Right,Correct,Yes,NA,NA,NA,Ant on the side of the setup,NA,
DSC_9505,6410,11/11/2025,C1F25,11/15/2025,Control,2025,Chinmay,506.04,782.07,Right,Correct,Yes,NA,NA,NA,Ant on the side of the setup,NA,
DSC_9505,6413,11/11/2025,C1F25,11/15/2025,Control,2025,Chinmay,506.04,782.07,Right,Correct,Yes,NA,NA,NA,Ant on the side of the setup,NA,
DSC_9505,6416,11/11/2025,C1F25,11/15/2025,Control,2025,Chinmay,506.04,782.07,Right,Correct,Yes,NA,NA,NA,Ant on the side of the setup,NA,
DSC_9505,6419,11/11/2025,C1F25,11/15/2025,Control,2025,Chinmay,506.04,782.07,Right,Correct,Yes,NA,NA,NA,Ant on the side of the setup,NA,
DSC_9505,6422,11/11/2025,C1F25,11/15/2025,Control,2025,Chinmay,506.04,782.07,Right,Correct,Yes,NA,NA,NA,Ant on the side of the setup,NA,
DSC_9505,6425,11/11/2025,C1F25,11/15/2025,Control,2025,Chinmay,506.04,782.07,Right,Correct,Yes,NA,NA,NA,Ant on the side of the setup,NA,
DSC_9505,6428,11/11/2025,C1F25,11/15/2025,Control,2025,Chinmay,506.04,782.07,Right,Correct,Yes,NA,NA,NA,Ant on the side of the setup,NA,
DSC_9505,6431,11/11/2025,C1F25,11/15/2025,Control,2025,Chinmay,506.04,782.07,Right,Correct,Yes,NA,NA,NA,Ant on the side of the setup,NA,
DSC_9505,6434,11/11/2025,C1F25,11/15/2025,Control,2025,Chinmay,506.04,782.07,Right,Correct,Yes,NA,NA,NA,Ant on the side of the setup,NA,
DSC_9505,6437,11/11/2025,C1F25,11/15/2025,Control,2025,Chinmay,506.04,782.07,Right,Correct,Yes,NA,NA,NA,Ant on the side of the setup,NA,
DSC_9505,6440,11/11/2025,C1F25,11/15/2025,Control,2025,Chinmay,506.04,782.07,Right,Correct,Yes,NA,NA,NA,Ant on the side of the setup,NA,
DSC_9505,6443,11/11/2025,C1F25,11/15/2025,Control,2025,Chinmay,506.04,782.07,Right,Correct,Yes,NA,NA,NA,Ant too blurry,NA,
DSC_9505,6446,11/11/2025,C1F25,11/15/2025,Control,2025,Chinmay,506.04,782.07,Right,Correct,Yes,NA,NA,NA,Ant too blurry,NA,
DSC_9505,6449,11/11/2025,C1F25,11/15/2025,Control,2025,Chinmay,506.04,782.07,Right,Correct,Yes,NA,NA,NA,Ant too blurry,NA,
DSC_9505,6452,11/11/2025,C1F25,11/15/2025,Control,2025,Chinmay,506.04,782.07,Right,Correct,Yes,47.42,47.002,46.75,,NA,
DSC_9505,6455,11/11/2025,C1F25,11/15/2025,Control,2025,Chinmay,506.04,782.07,Right,Correct,Yes,NA,NA,NA,Ant too blurry,NA,
DSC_9505,6458,11/11/2025,C1F25,11/15/2025,Control,2025,Chinmay,506.04,782.07,Right,Correct,Yes,46.254,47.42,47.096,,Yes,
DSC_9505,6461,11/11/2025,C1F25,11/15/2025,Control,2025,Chinmay,506.04,782.07,Right,Correct,Yes,48.652,48.762,48.633,,NA,
DSC_9505,6464,11/11/2025,C1F25,11/15/2025,Control,2025,Chinmay,506.04,782.07,Right,Correct,Yes,47.591,47.877,47.369,,Yes,
DSC_9505,6467,11/11/2025,C1F25,11/15/2025,Control,2025,Chinmay,506.04,782.07,Right,Correct,Yes,NA,NA,NA,Ant too blurry,NA,
DSC_9505,6470,11/11/2025,C1F25,11/15/2025,Control,2025,Chinmay,506.04,782.07,Right,Correct,Yes,51.009,51.013,51.34,,NA,
DSC_9505,6473,11/11/2025,C1F25,11/15/2025,Control,2025,Chinmay,506.04,782.07,Right,Correct,Yes,48.108,47.545,48.131,,NA,
DSC_9507,3575,11/12/2025,C1F25,11/17/2025,Control,2025,Chinmay,508.00,785.09,Right,Correct,Yes,NA,NA,NA,Ant not completely sideways,Yes,
DSC_9507,3578,11/12/2025,C1F25,11/17/2025,Control,2025,Chinmay,508.00,785.09,Right,Correct,Yes,NA,NA,NA,Ant not completely sideways,Yes,
DSC_9507,3581,11/12/2025,C1F25,11/17/2025,Control,2025,Chinmay,508.00,785.09,Right,Correct,Yes,NA,NA,NA,Ant not completely sideways,Yes,
DSC_9507,3584,11/12/2025,C1F25,11/17/2025,Control,2025,Chinmay,508.00,785.09,Right,Correct,Yes,NA,NA,NA,Ant not completely sideways,Yes,
DSC_9507,3587,11/12/2025,C1F25,11/17/2025,Control,2025,Chinmay,508.00,785.09,Right,Correct,Yes,NA,NA,NA,Ant not completely sideways,Yes,
DSC_9507,3590,11/12/2025,C1F25,11/17/2025,Control,2025,Chinmay,508.00,785.09,Right,Correct,Yes,NA,NA,NA,Ant not completely sideways,Yes,
DSC_9507,3593,11/12/2025,C1F25,11/17/2025,Control,2025,Chinmay,508.00,785.09,Right,Correct,Yes,NA,NA,NA,Ant not completely sideways,Yes,
DSC_9507,3596,11/12/2025,C1F25,11/17/2025,Control,2025,Chinmay,508.00,785.09,Right,Correct,Yes,45.697,46.79,46.063,,Yes,
DSC_9507,3599,11/12/2025,C1F25,11/17/2025,Control,2025,Chinmay,508.00,785.09,Right,Correct,Yes,46.79,46.092,46.547,,Yes,
DSC_9507,3602,11/12/2025,C1F25,11/17/2025,Control,2025,Chinmay,508.00,785.09,Right,Correct,Yes,NA,NA,NA,Ant not completely sideways,NA,
DSC_9507,3605,11/12/2025,C1F25,11/17/2025,Control,2025,Chinmay,508.00,785.09,Right,Correct,Yes,50.072,50.106,50.711,,NA,
DSC_9507,3608,11/12/2025,C1F25,11/17/2025,Control,2025,Chinmay,508.00,785.09,Right,Correct,Yes,49.857,49.686,48.925,,NA,
DSC_9507,3611,11/12/2025,C1F25,11/17/2025,Control,2025,Chinmay,508.00,785.09,Right,Correct,Yes,49.055,49.851,49.991,,NA,
DSC_9507,3614,11/12/2025,C1F25,11/17/2025,Control,2025,Chinmay,508.00,785.09,Right,Correct,Yes,50.432,49.581,49.948,,NA,
DSC_9507,3617,11/12/2025,C1F25,11/17/2025,Control,2025,Chinmay,508.00,785.09,Right,Correct,Yes,NA,NA,NA,Ant too blurry,NA,
DSC_9507,3620,11/12/2025,C1F25,11/17/2025,Control,2025,Chinmay,508.00,785.09,Right,Correct,Yes,NA,NA,NA,Ant too blurry,NA,
DSC_9507,3623,11/12/2025,C1F25,11/17/2025,Control,2025,Chinmay,508.00,785.09,Right,Correct,Yes,NA,NA,NA,Ant too blurry,NA,
DSC_9507,3626,11/12/2025,C1F25,11/17/2025,Control,2025,Chinmay,508.00,785.09,Right,Correct,Yes,NA,NA,NA,Ant too blurry,NA,
DSC_9507,3629,11/12/2025,C1F25,11/17/2025,Control,2025,Chinmay,508.00,785.09,Right,Correct,Yes,NA,NA,NA,Ant too blurry,NA,
DSC_9507,3632,11/12/2025,C1F25,11/17/2025,Control,2025,Chinmay,508.00,785.09,Right,Correct,Yes,46.041,46.548,46.637,,Yes,
DSC_9507,3635,11/12/2025,C1F25,11/17/2025,Control,2025,Chinmay,508.00,785.09,Right,Correct,Yes,47.291,48.918,47.291,,Yes,
DSC_9507,3638,11/12/2025,C1F25,11/17/2025,Control,2025,Chinmay,508.00,785.09,Right,Correct,Yes,46.279,47.432,47.231,,Yes,
DSC_9507,3641,11/12/2025,C1F25,11/17/2025,Control,2025,Chinmay,508.00,785.09,Right,Correct,Yes,NA,NA,NA,Ant not completely sideways,Yes,
DSC_9507,3644,11/12/2025,C1F25,11/17/2025,Control,2025,Chinmay,508.00,785.09,Right,Correct,Yes,NA,NA,NA,Ant not completely sideways,Yes,
DSC_9507,3647,11/12/2025,C1F25,11/17/2025,Control,2025,Chinmay,508.00,785.09,Right,Correct,Yes,NA,NA,NA,Ant not completely sideways,Yes,
DSC_9507,3650,11/12/2025,C1F25,11/17/2025,Control,2025,Chinmay,508.00,785.09,Right,Correct,Yes,45.498,46.872,46.175,,Yes,
DSC_9507,3653,11/12/2025,C1F25,11/17/2025,Control,2025,Chinmay,508.00,785.09,Right,Correct,Yes,45.491,45.725,45.528,,Yes,
DSC_9507,3656,11/12/2025,C1F25,11/17/2025,Control,2025,Chinmay,508.00,785.09,Right,Correct,Yes,46.565,47.406,47.749,,Yes,
DSC_9507,3659,11/12/2025,C1F25,11/17/2025,Control,2025,Chinmay,508.00,785.09,Right,Correct,Yes,49.635,48.918,49.846,,NA,
DSC_9507,3662,11/12/2025,C1F25,11/17/2025,Control,2025,Chinmay,508.00,785.09,Right,Correct,Yes,51.19,50.825,51.734,,NA,
DSC_9507,3665,11/12/2025,C1F25,11/17/2025,Control,2025,Chinmay,508.00,785.09,Right,Correct,Yes,49.548,50.826,50.332,,NA,
DSC_9507,3668,11/12/2025,C1F25,11/17/2025,Control,2025,Chinmay,508.00,785.09,Right,Correct,Yes,NA,NA,NA,Ant too blurry,NA,
DSC_9507,3671,11/12/2025,C1F25,11/17/2025,Control,2025,Chinmay,508.00,785.09,Right,Correct,Yes,47.793,46.397,47.973,,Yes,
DSC_9507,3674,11/12/2025,C1F25,11/17/2025,Control,2025,Chinmay,508.00,785.09,Right,Correct,Yes,45.213,45.279,45.785,,Yes,
DSC_9507,3677,11/12/2025,C1F25,11/17/2025,Control,2025,Chinmay,508.00,785.09,Right,Correct,Yes,NA,NA,NA,Ant gaster not clearly visible,Yes,
DSC_9507,3680,11/12/2025,C1F25,11/17/2025,Control,2025,Chinmay,508.00,785.09,Right,Correct,Yes,NA,NA,NA,Ant gaster not clearly visible,Yes,
DSC_9507,3683,11/12/2025,C1F25,11/17/2025,Control,2025,Chinmay,508.00,785.09,Right,Correct,Yes,NA,NA,NA,Ant gaster not clearly visible,Yes,
DSC_9507,3686,11/12/2025,C1F25,11/17/2025,Control,2025,Chinmay,508.00,785.09,Right,Correct,Yes,NA,NA,NA,Ant gaster not clearly visible,Yes,
DSC_9507,3689,11/12/2025,C1F25,11/17/2025,Control,2025,Chinmay,508.00,785.09,Right,Correct,Yes,NA,NA,NA,Ant gaster not clearly visible,Yes,
DSC_9507,3692,11/12/2025,C1F25,11/17/2025,Control,2025,Chinmay,508.00,785.09,Right,Correct,Yes,NA,NA,NA,Ant too blurry,NA,
DSC_9509,5747,11/12/2025,C2F25,11/17/2025,Control,2025,Chinmay,502.10,775.98,Right,Correct,Yes,NA,NA,NA,Ant too blurry,NA,
DSC_9509,5750,11/12/2025,C2F25,11/17/2025,Control,2025,Chinmay,502.10,775.98,Right,Correct,Yes,NA,NA,NA,Ant too blurry,NA,
DSC_9509,5753,11/12/2025,C2F25,11/17/2025,Control,2025,Chinmay,502.10,775.98,Right,Correct,Yes,NA,NA,NA,Ant too blurry,NA,
DSC_9509,5756,11/12/2025,C2F25,11/17/2025,Control,2025,Chinmay,502.10,775.98,Right,Correct,Yes,NA,NA,NA,Ant too blurry,NA,
DSC_9509,5759,11/12/2025,C2F25,11/17/2025,Control,2025,Chinmay,502.10,775.98,Right,Correct,Yes,NA,NA,NA,Ant too blurry,NA,
DSC_9509,5762,11/12/2025,C2F25,11/17/2025,Control,2025,Chinmay,502.10,775.98,Right,Correct,Yes,NA,NA,NA,Ant too blurry,NA,
DSC_9509,5765,11/12/2025,C2F25,11/17/2025,Control,2025,Chinmay,502.10,775.98,Right,Correct,Yes,NA,NA,NA,Ant on the side of the setup,NA,
DSC_9509,5768,11/12/2025,C2F25,11/17/2025,Control,2025,Chinmay,502.10,775.98,Right,Correct,Yes,NA,NA,NA,Ant on the side of the setup,NA,
DSC_9509,5771,11/12/2025,C2F25,11/17/2025,Control,2025,Chinmay,502.10,775.98,Right,Correct,Yes,NA,NA,NA,Ant on the side of the setup,NA,
DSC_9509,5774,11/12/2025,C2F25,11/17/2025,Control,2025,Chinmay,502.10,775.98,Right,Correct,Yes,NA,NA,NA,Ant on the side of the setup,NA,
DSC_9509,5777,11/12/2025,C2F25,11/17/2025,Control,2025,Chinmay,502.10,775.98,Right,Correct,Yes,NA,NA,NA,Ant on the side of the setup,NA,
DSC_9509,5780,11/12/2025,C2F25,11/17/2025,Control,2025,Chinmay,502.10,775.98,Right,Correct,Yes,NA,NA,NA,Ant on the side of the setup,NA,
DSC_9509,5783,11/12/2025,C2F25,11/17/2025,Control,2025,Chinmay,502.10,775.98,Right,Correct,Yes,NA,NA,NA,Ant on the side of the setup,NA,
DSC_9509,5786,11/12/2025,C2F25,11/17/2025,Control,2025,Chinmay,502.10,775.98,Right,Correct,Yes,NA,NA,NA,Ant on the side of the setup,NA,
DSC_9509,5789,11/12/2025,C2F25,11/17/2025,Control,2025,Chinmay,502.10,775.98,Right,Correct,Yes,NA,NA,NA,Ant on the side of the setup,NA,
DSC_9509,5792,11/12/2025,C2F25,11/17/2025,Control,2025,Chinmay,502.10,775.98,Right,Correct,Yes,NA,NA,NA,Ant on the side of the setup,NA,
DSC_9509,5795,11/12/2025,C2F25,11/17/2025,Control,2025,Chinmay,502.10,775.98,Right,Correct,Yes,NA,NA,NA,Ant on the side of the setup,NA,
DSC_9509,5798,11/12/2025,C2F25,11/17/2025,Control,2025,Chinmay,502.10,775.98,Right,Correct,Yes,NA,NA,NA,Ant on the side of the setup,NA,
DSC_9509,5801,11/12/2025,C2F25,11/17/2025,Control,2025,Chinmay,502.10,775.98,Right,Correct,Yes,NA,NA,NA,Ant on the side of the setup,NA,
DSC_9509,5804,11/12/2025,C2F25,11/17/2025,Control,2025,Chinmay,502.10,775.98,Right,Correct,Yes,NA,NA,NA,Ant on the side of the setup,NA,
DSC_9509,5807,11/12/2025,C2F25,11/17/2025,Control,2025,Chinmay,502.10,775.98,Right,Correct,Yes,NA,NA,NA,Ant on the side of the setup,NA,
DSC_9509,5810,11/12/2025,C2F25,11/17/2025,Control,2025,Chinmay,502.10,775.98,Right,Correct,Yes,NA,NA,NA,Ant on the side of the setup,NA,
DSC_9509,5813,11/12/2025,C2F25,11/17/2025,Control,2025,Chinmay,502.10,775.98,Right,Correct,Yes,NA,NA,NA,Ant on the side of the setup,NA,
DSC_9509,5816,11/12/2025,C2F25,11/17/2025,Control,2025,Chinmay,502.10,775.98,Right,Correct,Yes,NA,NA,NA,Ant on the side of the setup,NA,
DSC_9509,5819,11/12/2025,C2F25,11/17/2025,Control,2025,Chinmay,502.10,775.98,Right,Correct,Yes,NA,NA,NA,Ant on the side of the setup,NA,
DSC_9509,5822,11/12/2025,C2F25,11/17/2025,Control,2025,Chinmay,502.10,775.98,Right,Correct,Yes,NA,NA,NA,Ant on the side of the setup,NA,
DSC_9509,5825,11/12/2025,C2F25,11/17/2025,Control,2025,Chinmay,502.10,775.98,Right,Correct,Yes,NA,NA,NA,Ant on the side of the setup,NA,
DSC_9509,5828,11/12/2025,C2F25,11/17/2025,Control,2025,Chinmay,502.10,775.98,Right,Correct,Yes,NA,NA,NA,Ant on the side of the setup,NA,
DSC_9509,5831,11/12/2025,C2F25,11/17/2025,Control,2025,Chinmay,502.10,775.98,Right,Correct,Yes,NA,NA,NA,Ant on the side of the setup,NA,
DSC_9509,5834,11/12/2025,C2F25,11/17/2025,Control,2025,Chinmay,502.10,775.98,Right,Correct,Yes,NA,NA,NA,Ant on the side of the setup,NA,
DSC_9509,5837,11/12/2025,C2F25,11/17/2025,Control,2025,Chinmay,502.10,775.98,Right,Correct,Yes,NA,NA,NA,Ant on the side of the setup,NA,
DSC_9509,5840,11/12/2025,C2F25,11/17/2025,Control,2025,Chinmay,502.10,775.98,Right,Correct,Yes,NA,NA,NA,Ant on the side of the setup,NA,
DSC_9509,5843,11/12/2025,C2F25,11/17/2025,Control,2025,Chinmay,502.10,775.98,Right,Correct,Yes,NA,NA,NA,Ant on the side of the setup,NA,
DSC_9509,5846,11/12/2025,C2F25,11/17/2025,Control,2025,Chinmay,502.10,775.98,Right,Correct,Yes,NA,NA,NA,Ant on the side of the setup,NA,
DSC_9509,5849,11/12/2025,C2F25,11/17/2025,Control,2025,Chinmay,502.10,775.98,Right,Correct,Yes,NA,NA,NA,Ant on the side of the setup,NA,
DSC_9509,5852,11/12/2025,C2F25,11/17/2025,Control,2025,Chinmay,502.10,775.98,Right,Correct,Yes,NA,NA,NA,Ant on the side of the setup,NA,
DSC_9509,5855,11/12/2025,C2F25,11/17/2025,Control,2025,Chinmay,502.10,775.98,Right,Correct,Yes,NA,NA,NA,Ant on the side of the setup,NA,
DSC_9509,5858,11/12/2025,C2F25,11/17/2025,Control,2025,Chinmay,502.10,775.98,Right,Correct,Yes,NA,NA,NA,Ant on the side of the setup,NA,
DSC_9509,5861,11/12/2025,C2F25,11/17/2025,Control,2025,Chinmay,502.10,775.98,Right,Correct,Yes,NA,NA,NA,Ant on the side of the setup,NA,
DSC_9509,5864,11/12/2025,C2F25,11/17/2025,Control,2025,Chinmay,502.10,775.98,Right,Correct,Yes,NA,NA,NA,Ant on the side of the setup,NA,
